time,source,destination,E/D-age-gender-origin,legal_status-employment-property_in_ukraine-sizeE-sizeD
7, germany, chernihivska, E-27-f-chernihivska, tp-True-2-3-0
7, germany, chernihivska, E-22-f-chernihivska, tp-True-2-3-0
7, germany, chernihivska, E-19-m-chernihivska, tp-True-2-3-0
8, poland, vinnytska, E-39-f-vinnytska, tp-True-5-3-0
8, poland, vinnytska, E-57-f-vinnytska, tp-True-5-3-0
8, poland, vinnytska, E-14-m-vinnytska, tp-True-5-3-0
8, poland, vinnytska, E-10-f-vinnytska, tp-True-5-2-2
8, poland, vinnytska, E-20-f-vinnytska, tp-True-5-2-2
8, poland, vinnytska, E-16-f-vinnytska, tp-True-5-2-2
8, poland, vinnytska, E-0-m-vinnytska, tp-True-5-2-2
8, slovakia, lvivska, E-27-f-lvivska, tp-True-2-2-0
8, slovakia, lvivska, E-36-m-lvivska, tp-True-2-2-0
8, croatia, lvivska, E-25-f-lvivska, tp-True-3-4-0
8, croatia, lvivska, E-15-f-lvivska, tp-True-3-4-0
8, croatia, lvivska, E-84-m-lvivska, tp-True-3-4-0
8, croatia, lvivska, E-48-m-lvivska, tp-True-3-4-0
9, poland, vinnytska, E-6-f-vinnytska, tp-True-5-1-1
9, poland, vinnytska, E-50-f-vinnytska, tp-True-5-1-1
9, germany, chernihivska, E-5-f-chernihivska, tp-True-3-1-2
9, germany, chernihivska, E-22-m-chernihivska, tp-True-3-1-2
9, germany, chernihivska, E-15-m-chernihivska, tp-True-3-1-2
9, germany, chernihivska, E-63-f-chernihivska, tp-True-3-2-1
9, germany, chernihivska, E-38-f-chernihivska, tp-True-3-2-1
9, germany, chernihivska, E-49-f-chernihivska, tp-True-3-2-1
10, italy, khersonska, E-46-m-khersonska, tp-True-5-2-1
10, italy, khersonska, E-24-f-khersonska, tp-True-5-2-1
10, italy, khersonska, E-26-f-khersonska, tp-True-5-2-1
10, sweden, chernihivska, E-22-m-chernihivska, tp-True-3-1-3
10, sweden, chernihivska, E-45-f-chernihivska, tp-True-3-1-3
10, sweden, chernihivska, E-21-m-chernihivska, tp-True-3-1-3
10, sweden, chernihivska, E-0-m-chernihivska, tp-True-3-1-3
11, poland, vinnytska, E-8-f-vinnytska, tp-True-5-1-1
11, poland, vinnytska, E-54-f-vinnytska, tp-True-5-1-1
11, czechia, volynska, E-6-m-volynska, tp-True-5-2-2
11, czechia, volynska, E-35-f-volynska, tp-True-5-2-2
11, czechia, volynska, E-52-m-volynska, tp-True-5-2-2
11, czechia, volynska, E-51-m-volynska, tp-True-5-2-2
11, germany, chernihivska, E-22-f-chernihivska, tp-True-5-1-3
11, germany, chernihivska, E-38-f-chernihivska, tp-True-5-1-3
11, germany, chernihivska, E-14-f-chernihivska, tp-True-5-1-3
11, germany, chernihivska, E-62-f-chernihivska, tp-True-5-1-3
11, germany, chernihivska, E-15-m-chernihivska, tp-True-3-1-3
11, germany, chernihivska, E-61-m-chernihivska, tp-True-3-1-3
11, germany, chernihivska, E-5-m-chernihivska, tp-True-3-1-3
11, germany, chernihivska, E-7-m-chernihivska, tp-True-3-1-3
12, germany, chernihivska, E-54-m-chernihivska, tp-True-5-2-1
12, germany, chernihivska, E-56-f-chernihivska, tp-True-5-2-1
12, germany, chernihivska, E-16-m-chernihivska, tp-True-5-2-1
12, austria, dnipropetrovska, E-27-f-dnipropetrovska, tp-True-5-2-0
12, austria, dnipropetrovska, E-12-f-dnipropetrovska, tp-True-5-2-0
13, poland, vinnytska, E-34-f-vinnytska, tp-True-5-1-2
13, poland, vinnytska, E-12-m-vinnytska, tp-True-5-1-2
13, poland, vinnytska, E-37-f-vinnytska, tp-True-5-1-2
13, romania, cherkaska, E-41-f-cherkaska, tp-True-1-1-2
13, romania, cherkaska, E-15-f-cherkaska, tp-True-1-1-2
13, romania, cherkaska, E-27-m-cherkaska, tp-True-1-1-2
14, czechia, volynska, E-30-f-volynska, tp-True-5-2-0
14, czechia, volynska, E-10-m-volynska, tp-True-5-2-0
14, germany, chernihivska, E-33-m-chernihivska, tp-True-5-1-1
14, germany, chernihivska, E-8-f-chernihivska, tp-True-5-1-1
15, czechia, volynska, E-51-f-volynska, tp-True-3-3-0
15, czechia, volynska, E-34-m-volynska, tp-True-3-3-0
15, czechia, volynska, E-57-f-volynska, tp-True-3-3-0
15, czechia, volynska, E-2-f-volynska, tp-True-5-3-0
15, czechia, volynska, E-2-f-volynska, tp-True-5-3-0
15, czechia, volynska, E-59-f-volynska, tp-True-5-3-0
15, portugal, kharkivska, E-20-f-kharkivska, tp-True-5-5-1
15, portugal, kharkivska, E-39-f-kharkivska, tp-True-5-5-1
15, portugal, kharkivska, E-18-m-kharkivska, tp-True-5-5-1
15, portugal, kharkivska, E-60-f-kharkivska, tp-True-5-5-1
15, portugal, kharkivska, E-32-f-kharkivska, tp-True-5-5-1
15, portugal, kharkivska, E-10-m-kharkivska, tp-True-5-5-1
16, poland, vinnytska, E-32-f-vinnytska, tp-True-3-3-1
16, poland, vinnytska, E-17-m-vinnytska, tp-True-3-3-1
16, poland, vinnytska, E-59-m-vinnytska, tp-True-3-3-1
16, poland, vinnytska, E-30-m-vinnytska, tp-True-3-3-1
17, poland, vinnytska, E-37-f-vinnytska, tp-True-5-1-3
17, poland, vinnytska, E-1-m-vinnytska, tp-True-5-1-3
17, poland, vinnytska, E-37-f-vinnytska, tp-True-5-1-3
17, poland, vinnytska, E-46-m-vinnytska, tp-True-5-1-3
18, poland, vinnytska, E-19-f-vinnytska, tp-True-5-2-1
18, poland, vinnytska, E-12-f-vinnytska, tp-True-5-2-1
18, poland, vinnytska, E-56-f-vinnytska, tp-True-5-2-1
18, republic_of_moldova, dnipropetrovska, E-25-f-dnipropetrovska, tp-True-2-2-0
18, republic_of_moldova, dnipropetrovska, E-60-m-dnipropetrovska, tp-True-2-2-0
18, czechia, volynska, E-3-m-volynska, tp-True-3-2-0
18, czechia, volynska, E-44-m-volynska, tp-True-3-2-0
18, ireland, lvivska, E-20-f-lvivska, tp-True-5-1-1
18, ireland, lvivska, E-11-f-lvivska, tp-True-5-1-1
19, germany, chernihivska, E-29-m-chernihivska, tp-True-5-1-3
19, germany, chernihivska, E-59-f-chernihivska, tp-True-5-1-3
19, germany, chernihivska, E-12-m-chernihivska, tp-True-5-1-3
19, germany, chernihivska, E-25-f-chernihivska, tp-True-5-1-3
20, lithuania, sumska, E-58-m-sumska, tp-True-5-2-0
20, lithuania, sumska, E-17-m-sumska, tp-True-5-2-0
20, germany, chernihivska, E-59-f-chernihivska, tp-True-2-1-2
20, germany, chernihivska, E-68-f-chernihivska, tp-True-2-1-2
20, germany, chernihivska, E-28-m-chernihivska, tp-True-2-1-2
20, spain, kharkivska, E-7-m-kharkivska, tp-True-5-2-0
20, spain, kharkivska, E-1-m-kharkivska, tp-True-5-2-0
21, cyprus, sumska, E-34-f-sumska, tp-True-5-2-1
21, cyprus, sumska, E-18-f-sumska, tp-True-5-2-1
21, cyprus, sumska, E-6-f-sumska, tp-True-5-2-1
22, germany, chernihivska, E-48-m-chernihivska, tp-True-5-3-0
22, germany, chernihivska, E-6-f-chernihivska, tp-True-5-3-0
22, germany, chernihivska, E-4-f-chernihivska, tp-True-5-3-0
23, poland, vinnytska, E-20-f-vinnytska, tp-True-5-2-0
23, poland, vinnytska, E-0-m-vinnytska, tp-True-5-2-0
23, czechia, volynska, E-45-f-volynska, tp-True-5-2-0
23, czechia, volynska, E-33-f-volynska, tp-True-5-2-0
23, italy, khersonska, E-34-f-khersonska, tp-True-0-2-1
23, italy, khersonska, E-62-m-khersonska, tp-True-0-2-1
23, italy, khersonska, E-37-f-khersonska, tp-True-0-2-1
24, germany, chernihivska, E-58-f-chernihivska, tp-True-5-1-1
24, germany, chernihivska, E-3-f-chernihivska, tp-True-5-1-1
26, republic_of_moldova, dnipropetrovska, E-6-f-dnipropetrovska, tp-True-0-2-0
26, republic_of_moldova, dnipropetrovska, E-52-f-dnipropetrovska, tp-True-0-2-0
28, slovakia, lvivska, E-19-f-lvivska, tp-True-5-1-1
28, slovakia, lvivska, E-8-f-lvivska, tp-True-5-1-1
28, czechia, volynska, E-51-f-volynska, tp-True-3-2-0
28, czechia, volynska, E-32-f-volynska, tp-True-3-2-0
28, netherlands, odeska, E-59-f-odeska, tp-True-5-2-2
28, netherlands, odeska, E-33-m-odeska, tp-True-5-2-2
28, netherlands, odeska, E-53-m-odeska, tp-True-5-2-2
28, netherlands, odeska, E-11-f-odeska, tp-True-5-2-2
30, poland, vinnytska, E-11-f-vinnytska, tp-True-5-2-0
30, poland, vinnytska, E-4-f-vinnytska, tp-True-5-2-0
31, estonia, kharkivska, E-68-f-kharkivska, tp-True-3-3-1
31, estonia, kharkivska, E-52-f-kharkivska, tp-True-3-3-1
31, estonia, kharkivska, E-58-f-kharkivska, tp-True-3-3-1
31, estonia, kharkivska, E-4-m-kharkivska, tp-True-3-3-1
32, germany, chernihivska, E-54-f-chernihivska, tp-True-5-2-1
32, germany, chernihivska, E-60-f-chernihivska, tp-True-5-2-1
32, germany, chernihivska, E-60-f-chernihivska, tp-True-5-2-1
33, poland, vinnytska, E-11-f-vinnytska, tp-True-5-1-3
33, poland, vinnytska, E-4-f-vinnytska, tp-True-5-1-3
33, poland, vinnytska, E-7-m-vinnytska, tp-True-5-1-3
33, poland, vinnytska, E-32-f-vinnytska, tp-True-5-1-3
33, republic_of_moldova, dnipropetrovska, E-73-m-dnipropetrovska, tp-True-5-3-0
33, republic_of_moldova, dnipropetrovska, E-87-f-dnipropetrovska, tp-True-5-3-0
33, republic_of_moldova, dnipropetrovska, E-42-f-dnipropetrovska, tp-True-5-3-0
35, bulgaria, volynska, E-79-m-volynska, tp-True-5-4-0
35, bulgaria, volynska, E-56-m-volynska, tp-True-5-4-0
35, bulgaria, volynska, E-4-m-volynska, tp-True-5-4-0
35, bulgaria, volynska, E-44-f-volynska, tp-True-5-4-0
36, poland, vinnytska, E-2-f-vinnytska, tp-True-5-2-2
36, poland, vinnytska, E-5-f-vinnytska, tp-True-5-2-2
36, poland, vinnytska, E-56-f-vinnytska, tp-True-5-2-2
36, poland, vinnytska, E-8-m-vinnytska, tp-True-5-2-2
36, france, kharkivska, E-49-f-kharkivska, tp-True-1-4-1
36, france, kharkivska, E-19-f-kharkivska, tp-True-1-4-1
36, france, kharkivska, E-24-f-kharkivska, tp-True-1-4-1
36, france, kharkivska, E-19-f-kharkivska, tp-True-1-4-1
36, france, kharkivska, E-34-f-kharkivska, tp-True-1-4-1
36, denmark, autonomous_republic_of_crimea, E-7-f-autonomous_republic_of_crimea, tp-True-5-2-0
36, denmark, autonomous_republic_of_crimea, E-12-m-autonomous_republic_of_crimea, tp-True-5-2-0
38, hungary, luhanska, E-16-m-luhanska, tp-True-5-2-0
38, hungary, luhanska, E-37-m-luhanska, tp-True-5-2-0
38, spain, kharkivska, E-32-f-kharkivska, tp-True-5-5-1
38, spain, kharkivska, E-30-f-kharkivska, tp-True-5-5-1
38, spain, kharkivska, E-0-f-kharkivska, tp-True-5-5-1
38, spain, kharkivska, E-73-m-kharkivska, tp-True-5-5-1
38, spain, kharkivska, E-12-m-kharkivska, tp-True-5-5-1
38, spain, kharkivska, E-33-m-kharkivska, tp-True-5-5-1
39, germany, chernihivska, E-39-f-chernihivska, tp-True-5-2-2
39, germany, chernihivska, E-1-m-chernihivska, tp-True-5-2-2
39, germany, chernihivska, E-52-f-chernihivska, tp-True-5-2-2
39, germany, chernihivska, E-10-f-chernihivska, tp-True-5-2-2
40, republic_of_moldova, dnipropetrovska, E-54-m-dnipropetrovska, tp-True-5-1-2
40, republic_of_moldova, dnipropetrovska, E-26-f-dnipropetrovska, tp-True-5-1-2
40, republic_of_moldova, dnipropetrovska, E-38-f-dnipropetrovska, tp-True-5-1-2
42, poland, vinnytska, E-49-f-vinnytska, tp-True-5-2-3
42, poland, vinnytska, E-17-m-vinnytska, tp-True-5-2-3
42, poland, vinnytska, E-12-f-vinnytska, tp-True-5-2-3
42, poland, vinnytska, E-17-f-vinnytska, tp-True-5-2-3
42, poland, vinnytska, E-5-m-vinnytska, tp-True-5-2-3
43, germany, chernihivska, E-57-f-chernihivska, tp-True-5-2-1
43, germany, chernihivska, E-9-f-chernihivska, tp-True-5-2-1
43, germany, chernihivska, E-4-m-chernihivska, tp-True-5-2-1
43, germany, chernihivska, E-53-f-chernihivska, tp-True-2-2-0
43, germany, chernihivska, E-64-f-chernihivska, tp-True-2-2-0
