time,source,destination,E/D-age-gender-origin,legal_status-employment-property_in_ukraine-sizeE-sizeD
13, italy, cherkaska, E-60-f-cherkaska, tp-True-5-3-3
13, italy, cherkaska, E-50-f-cherkaska, tp-True-5-3-3
13, italy, cherkaska, E-4-f-cherkaska, tp-True-5-3-3
14, poland, zhytomyrska, E-30-f-zhytomyrska, tp-True-5-3-0
14, poland, zhytomyrska, E-31-f-zhytomyrska, tp-True-5-3-0
14, poland, zhytomyrska, E-26-f-zhytomyrska, tp-True-5-3-0
14, czechia, kharkivska, E-51-f-kharkivska, tp-True-1-2-1
14, czechia, kharkivska, E-32-f-kharkivska, tp-True-1-2-1
14, czechia, kharkivska, E-55-m-kharkivska, tp-True-1-2-1
15, poland, zhytomyrska, E-17-f-zhytomyrska, tp-True-5-3-2
15, poland, zhytomyrska, E-60-f-zhytomyrska, tp-True-5-3-2
15, poland, zhytomyrska, E-5-f-zhytomyrska, tp-True-5-3-2
15, poland, zhytomyrska, E-13-m-zhytomyrska, tp-True-5-3-2
15, poland, zhytomyrska, E-29-f-zhytomyrska, tp-True-5-3-2
15, poland, zhytomyrska, E-52-f-zhytomyrska, tp-True-3-1-1
15, poland, zhytomyrska, E-30-f-zhytomyrska, tp-True-3-1-1
15, czechia, kharkivska, E-57-m-kharkivska, tp-True-5-3-0
15, czechia, kharkivska, E-43-f-kharkivska, tp-True-5-3-0
15, czechia, kharkivska, E-45-m-kharkivska, tp-True-5-3-0
15, latvia, chernihivska, E-38-m-chernihivska, tp-True-0-2-0
15, latvia, chernihivska, E-21-f-chernihivska, tp-True-0-2-0
15, germany, zakarpatska, E-46-f-zakarpatska, tp-True-1-2-1
15, germany, zakarpatska, E-35-f-zakarpatska, tp-True-1-2-1
15, germany, zakarpatska, E-40-m-zakarpatska, tp-True-1-2-1
16, netherlands, luhanska, E-49-f-luhanska, tp-True-3-2-1
16, netherlands, luhanska, E-19-m-luhanska, tp-True-3-2-1
16, netherlands, luhanska, E-53-f-luhanska, tp-True-3-2-1
17, slovakia, lvivska, E-37-f-lvivska, tp-True-5-2-1
17, slovakia, lvivska, E-7-m-lvivska, tp-True-5-2-1
17, slovakia, lvivska, E-60-m-lvivska, tp-True-5-2-1
17, czechia, kharkivska, E-36-f-kharkivska, tp-True-5-1-2
17, czechia, kharkivska, E-33-f-kharkivska, tp-True-5-1-2
17, czechia, kharkivska, E-16-m-kharkivska, tp-True-5-1-2
17, germany, zakarpatska, E-41-f-zakarpatska, tp-True-5-2-1
17, germany, zakarpatska, E-12-m-zakarpatska, tp-True-5-2-1
17, germany, zakarpatska, E-17-m-zakarpatska, tp-True-5-2-1
19, belgium, luhanska, E-67-m-luhanska, tp-True-3-1-1
19, belgium, luhanska, E-24-m-luhanska, tp-True-3-1-1
19, cyprus, kyiv, E-21-m-kyiv, tp-True-5-1-2
19, cyprus, kyiv, E-32-f-kyiv, tp-True-5-1-2
19, cyprus, kyiv, E-35-m-kyiv, tp-True-5-1-2
21, hungary, odeska, E-39-f-odeska, tp-True-5-1-2
21, hungary, odeska, E-85-m-odeska, tp-True-5-1-2
21, hungary, odeska, E-34-f-odeska, tp-True-5-1-2
21, czechia, kharkivska, E-37-f-kharkivska, tp-True-3-2-3
21, czechia, kharkivska, E-46-f-kharkivska, tp-True-3-2-3
21, czechia, kharkivska, E-58-f-kharkivska, tp-True-3-2-3
21, czechia, kharkivska, E-44-m-kharkivska, tp-True-3-2-3
21, czechia, kharkivska, E-22-f-kharkivska, tp-True-3-2-3
21, latvia, chernihivska, E-20-m-chernihivska, tp-True-5-3-1
21, latvia, chernihivska, E-14-f-chernihivska, tp-True-5-3-1
21, latvia, chernihivska, E-1-f-chernihivska, tp-True-5-3-1
21, latvia, chernihivska, E-7-f-chernihivska, tp-True-5-3-1
21, italy, cherkaska, E-5-f-cherkaska, tp-True-2-1-2
21, italy, cherkaska, E-3-f-cherkaska, tp-True-2-1-2
21, italy, cherkaska, E-11-f-cherkaska, tp-True-2-1-2
22, poland, zhytomyrska, E-62-m-zhytomyrska, tp-True-3-2-0
22, poland, zhytomyrska, E-1-m-zhytomyrska, tp-True-3-2-0
22, czechia, kharkivska, E-33-m-kharkivska, tp-True-3-2-3
22, czechia, kharkivska, E-14-f-kharkivska, tp-True-3-2-3
22, czechia, kharkivska, E-57-f-kharkivska, tp-True-3-2-3
22, czechia, kharkivska, E-12-m-kharkivska, tp-True-3-2-3
22, czechia, kharkivska, E-16-f-kharkivska, tp-True-3-2-3
22, germany, zakarpatska, E-25-f-zakarpatska, tp-True-5-2-0
22, germany, zakarpatska, E-0-m-zakarpatska, tp-True-5-2-0
23, slovakia, lvivska, E-55-m-lvivska, tp-True-3-2-0
23, slovakia, lvivska, E-12-f-lvivska, tp-True-3-2-0
24, czechia, kharkivska, E-30-f-kharkivska, tp-True-5-1-1
24, czechia, kharkivska, E-2-m-kharkivska, tp-True-5-1-1
24, germany, zakarpatska, E-2-m-zakarpatska, tp-True-3-3-0
24, germany, zakarpatska, E-83-f-zakarpatska, tp-True-3-3-0
24, germany, zakarpatska, E-59-f-zakarpatska, tp-True-3-3-0
24, france, zakarpatska, E-39-f-zakarpatska, tp-True-2-1-3
24, france, zakarpatska, E-59-f-zakarpatska, tp-True-2-1-3
24, france, zakarpatska, E-63-f-zakarpatska, tp-True-2-1-3
24, france, zakarpatska, E-89-f-zakarpatska, tp-True-2-1-3
25, lithuania, kyiv, E-54-m-kyiv, tp-True-5-5-1
25, lithuania, kyiv, E-36-m-kyiv, tp-True-5-5-1
25, lithuania, kyiv, E-70-f-kyiv, tp-True-5-5-1
25, lithuania, kyiv, E-18-f-kyiv, tp-True-5-5-1
25, lithuania, kyiv, E-38-f-kyiv, tp-True-5-5-1
25, lithuania, kyiv, E-36-m-kyiv, tp-True-5-5-1
26, republic_of_moldova, kharkivska, E-41-f-kharkivska, tp-True-5-2-1
26, republic_of_moldova, kharkivska, E-22-f-kharkivska, tp-True-5-2-1
26, republic_of_moldova, kharkivska, E-24-f-kharkivska, tp-True-5-2-1
26, germany, zakarpatska, E-24-m-zakarpatska, tp-True-5-2-0
26, germany, zakarpatska, E-50-f-zakarpatska, tp-True-5-2-0
27, romania, luhanska, E-15-f-luhanska, tp-True-5-4-0
27, romania, luhanska, E-3-f-luhanska, tp-True-5-4-0
27, romania, luhanska, E-4-f-luhanska, tp-True-5-4-0
27, romania, luhanska, E-55-m-luhanska, tp-True-5-4-0
28, czechia, kharkivska, E-38-f-kharkivska, tp-True-2-2-0
28, czechia, kharkivska, E-21-f-kharkivska, tp-True-2-2-0
29, czechia, kharkivska, E-7-f-kharkivska, tp-True-5-3-0
29, czechia, kharkivska, E-22-m-kharkivska, tp-True-5-3-0
29, czechia, kharkivska, E-0-f-kharkivska, tp-True-5-3-0
29, spain, lvivska, E-13-m-lvivska, tp-True-5-2-2
29, spain, lvivska, E-61-f-lvivska, tp-True-5-2-2
29, spain, lvivska, E-27-m-lvivska, tp-True-5-2-2
29, spain, lvivska, E-9-f-lvivska, tp-True-5-2-2
30, poland, zhytomyrska, E-2-m-zhytomyrska, tp-True-1-1-0
31, hungary, odeska, E-77-f-odeska, tp-True-5-2-1
31, hungary, odeska, E-11-m-odeska, tp-True-5-2-1
31, hungary, odeska, E-16-f-odeska, tp-True-5-2-1
31, bulgaria, khersonska, E-56-m-khersonska, tp-True-5-1-2
31, bulgaria, khersonska, E-29-f-khersonska, tp-True-5-1-2
31, bulgaria, khersonska, E-59-f-khersonska, tp-True-5-1-2
33, spain, lvivska, E-45-m-lvivska, tp-True-5-1-2
33, spain, lvivska, E-31-f-lvivska, tp-True-5-1-2
33, spain, lvivska, E-8-m-lvivska, tp-True-5-1-2
35, spain, lvivska, E-64-m-lvivska, tp-True-5-3-0
35, spain, lvivska, E-26-f-lvivska, tp-True-5-3-0
35, spain, lvivska, E-24-f-lvivska, tp-True-5-3-0
35, sweden, chernihivska, E-48-f-chernihivska, tp-True-0-2-0
35, sweden, chernihivska, E-15-f-chernihivska, tp-True-0-2-0
36, poland, zhytomyrska, E-0-m-zhytomyrska, tp-True-5-1-3
36, poland, zhytomyrska, E-19-f-zhytomyrska, tp-True-5-1-3
36, poland, zhytomyrska, E-24-f-zhytomyrska, tp-True-5-1-3
36, poland, zhytomyrska, E-44-m-zhytomyrska, tp-True-5-1-3
38, finland, autonomous_republic_of_crimea, E-55-f-autonomous_republic_of_crimea, tp-True-5-1-0
39, poland, zhytomyrska, E-29-f-zhytomyrska, tp-True-2-1-0
40, republic_of_moldova, kharkivska, E-55-m-kharkivska, tp-True-2-2-0
40, republic_of_moldova, kharkivska, E-35-f-kharkivska, tp-True-2-2-0
40, finland, autonomous_republic_of_crimea, E-11-m-autonomous_republic_of_crimea, tp-True-5-6-1
40, finland, autonomous_republic_of_crimea, E-31-m-autonomous_republic_of_crimea, tp-True-5-6-1
40, finland, autonomous_republic_of_crimea, E-40-f-autonomous_republic_of_crimea, tp-True-5-6-1
40, finland, autonomous_republic_of_crimea, E-21-f-autonomous_republic_of_crimea, tp-True-5-6-1
40, finland, autonomous_republic_of_crimea, E-20-f-autonomous_republic_of_crimea, tp-True-5-6-1
40, finland, autonomous_republic_of_crimea, E-9-m-autonomous_republic_of_crimea, tp-True-5-6-1
40, finland, autonomous_republic_of_crimea, E-44-m-autonomous_republic_of_crimea, tp-True-5-6-1
