time,source,destination,E/D-age-gender-origin,legal_status-employment-property_in_ukraine-sizeE-sizeD
3, poland, sumska, E-30-m-sumska, tp-True-5-3-0
3, poland, sumska, E-1-f-sumska, tp-True-5-3-0
3, poland, sumska, E-1-m-sumska, tp-True-5-3-0
3, republic_of_moldova, odeska, E-7-m-odeska, tp-True-5-1-3
3, republic_of_moldova, odeska, E-80-m-odeska, tp-True-5-1-3
3, republic_of_moldova, odeska, E-90-f-odeska, tp-True-5-1-3
3, republic_of_moldova, odeska, E-42-f-odeska, tp-True-5-1-3
3, germany, donetska, E-2-m-donetska, tp-True-3-1-3
3, germany, donetska, E-64-m-donetska, tp-True-3-1-3
3, germany, donetska, E-17-f-donetska, tp-True-3-1-3
3, germany, donetska, E-48-f-donetska, tp-True-3-1-3
4, poland, sumska, E-31-f-sumska, tp-True-5-2-1
4, poland, sumska, E-35-f-sumska, tp-True-5-2-1
4, poland, sumska, E-59-f-sumska, tp-True-5-2-1
4, poland, sumska, E-2-f-sumska, tp-True-1-2-0
4, poland, sumska, E-46-f-sumska, tp-True-1-2-0
4, germany, donetska, E-23-m-donetska, tp-True-5-3-1
4, germany, donetska, E-19-f-donetska, tp-True-5-3-1
4, germany, donetska, E-3-m-donetska, tp-True-5-3-1
4, germany, donetska, E-15-m-donetska, tp-True-5-3-1
5, romania, chernivetska, E-54-f-chernivetska, tp-True-5-2-1
5, romania, chernivetska, E-27-m-chernivetska, tp-True-5-2-1
5, romania, chernivetska, E-12-f-chernivetska, tp-True-5-2-1
5, germany, donetska, E-22-f-donetska, tp-True-5-2-1
5, germany, donetska, E-70-m-donetska, tp-True-5-2-1
5, germany, donetska, E-41-f-donetska, tp-True-5-2-1
5, austria, vinnytska, E-43-f-vinnytska, tp-True-5-3-2
5, austria, vinnytska, E-54-m-vinnytska, tp-True-5-3-2
5, austria, vinnytska, E-2-m-vinnytska, tp-True-5-3-2
5, austria, vinnytska, E-39-m-vinnytska, tp-True-5-3-2
5, austria, vinnytska, E-83-f-vinnytska, tp-True-5-3-2
5, sweden, lvivska, E-55-f-lvivska, tp-True-0-3-0
5, sweden, lvivska, E-78-m-lvivska, tp-True-0-3-0
5, sweden, lvivska, E-60-m-lvivska, tp-True-0-3-0
6, poland, sumska, E-38-f-sumska, tp-True-5-2-0
6, poland, sumska, E-54-f-sumska, tp-True-5-2-0
6, czechia, poltavska, E-32-f-poltavska, tp-True-2-1-2
6, czechia, poltavska, E-31-m-poltavska, tp-True-2-1-2
6, czechia, poltavska, E-24-f-poltavska, tp-True-2-1-2
6, czechia, poltavska, E-25-m-poltavska, tp-True-5-1-1
6, czechia, poltavska, E-45-f-poltavska, tp-True-5-1-1
6, latvia, vinnytska, E-53-m-vinnytska, tp-True-5-3-2
6, latvia, vinnytska, E-29-f-vinnytska, tp-True-5-3-2
6, latvia, vinnytska, E-43-m-vinnytska, tp-True-5-3-2
6, latvia, vinnytska, E-60-f-vinnytska, tp-True-5-3-2
6, latvia, vinnytska, E-32-f-vinnytska, tp-True-5-3-2
6, ireland, khersonska, E-6-m-khersonska, tp-True-5-3-2
6, ireland, khersonska, E-36-f-khersonska, tp-True-5-3-2
6, ireland, khersonska, E-10-f-khersonska, tp-True-5-3-2
6, ireland, khersonska, E-36-m-khersonska, tp-True-5-3-2
6, ireland, khersonska, E-5-m-khersonska, tp-True-5-3-2
6, denmark, kyiv, E-1-f-kyiv, tp-True-5-2-2
6, denmark, kyiv, E-51-m-kyiv, tp-True-5-2-2
6, denmark, kyiv, E-0-f-kyiv, tp-True-5-2-2
6, denmark, kyiv, E-20-f-kyiv, tp-True-5-2-2
7, czechia, poltavska, E-43-f-poltavska, tp-True-5-2-0
7, czechia, poltavska, E-14-m-poltavska, tp-True-5-2-0
7, lithuania, lvivska, E-73-m-lvivska, tp-True-0-3-0
7, lithuania, lvivska, E-11-f-lvivska, tp-True-0-3-0
7, lithuania, lvivska, E-21-f-lvivska, tp-True-0-3-0
7, germany, donetska, E-11-m-donetska, tp-True-1-2-1
7, germany, donetska, E-48-m-donetska, tp-True-1-2-1
7, germany, donetska, E-48-f-donetska, tp-True-1-2-1
7, ireland, khersonska, E-61-f-khersonska, tp-True-5-3-1
7, ireland, khersonska, E-59-f-khersonska, tp-True-5-3-1
7, ireland, khersonska, E-16-f-khersonska, tp-True-5-3-1
7, ireland, khersonska, E-10-f-khersonska, tp-True-5-3-1
8, czechia, poltavska, E-39-f-poltavska, tp-True-5-1-3
8, czechia, poltavska, E-2-m-poltavska, tp-True-5-1-3
8, czechia, poltavska, E-61-f-poltavska, tp-True-5-1-3
8, czechia, poltavska, E-22-f-poltavska, tp-True-5-1-3
8, germany, donetska, E-14-f-donetska, tp-True-5-1-1
8, germany, donetska, E-6-f-donetska, tp-True-5-1-1
10, germany, donetska, E-30-m-donetska, tp-True-5-4-0
10, germany, donetska, E-15-f-donetska, tp-True-5-4-0
10, germany, donetska, E-40-f-donetska, tp-True-5-4-0
10, germany, donetska, E-44-m-donetska, tp-True-5-4-0
10, spain, chernihivska, E-18-f-chernihivska, tp-True-5-3-1
10, spain, chernihivska, E-67-f-chernihivska, tp-True-5-3-1
10, spain, chernihivska, E-63-m-chernihivska, tp-True-5-3-1
10, spain, chernihivska, E-64-f-chernihivska, tp-True-5-3-1
10, finland, kyivska, E-34-f-kyivska, tp-True-1-2-1
10, finland, kyivska, E-66-f-kyivska, tp-True-1-2-1
10, finland, kyivska, E-16-f-kyivska, tp-True-1-2-1
11, slovakia, sumska, E-60-f-sumska, tp-True-1-2-0
11, slovakia, sumska, E-11-m-sumska, tp-True-1-2-0
12, poland, sumska, E-50-m-sumska, tp-True-0-3-0
12, poland, sumska, E-64-m-sumska, tp-True-0-3-0
12, poland, sumska, E-31-f-sumska, tp-True-0-3-0
12, bulgaria, donetska, E-44-m-donetska, tp-True-0-2-2
12, bulgaria, donetska, E-61-m-donetska, tp-True-0-2-2
12, bulgaria, donetska, E-20-f-donetska, tp-True-0-2-2
12, bulgaria, donetska, E-52-m-donetska, tp-True-0-2-2
12, latvia, vinnytska, E-7-m-vinnytska, tp-True-3-2-0
12, latvia, vinnytska, E-18-m-vinnytska, tp-True-3-2-0
12, netherlands, poltavska, E-25-f-poltavska, tp-True-5-3-2
12, netherlands, poltavska, E-78-f-poltavska, tp-True-5-3-2
12, netherlands, poltavska, E-56-f-poltavska, tp-True-5-3-2
12, netherlands, poltavska, E-19-f-poltavska, tp-True-5-3-2
12, netherlands, poltavska, E-64-f-poltavska, tp-True-5-3-2
13, poland, sumska, E-31-m-sumska, tp-True-5-4-0
13, poland, sumska, E-48-m-sumska, tp-True-5-4-0
13, poland, sumska, E-63-f-sumska, tp-True-5-4-0
13, poland, sumska, E-29-f-sumska, tp-True-5-4-0
13, poland, sumska, E-24-f-sumska, tp-False-5-2-0
13, poland, sumska, E-64-f-sumska, tp-False-5-2-0
13, poland, sumska, E-34-f-sumska, tp-True-3-1-0
13, slovakia, sumska, E-56-f-sumska, tp-True-5-4-2
13, slovakia, sumska, E-18-f-sumska, tp-True-5-4-2
13, slovakia, sumska, E-23-f-sumska, tp-True-5-4-2
13, slovakia, sumska, E-8-f-sumska, tp-True-5-4-2
13, slovakia, sumska, E-51-m-sumska, tp-True-5-4-2
13, slovakia, sumska, E-48-m-sumska, tp-True-5-4-2
13, czechia, poltavska, E-34-m-poltavska, tp-True-3-1-0
13, italy, poltavska, E-64-m-poltavska, tp-True-5-1-0
13, portugal, autonomous_republic_of_crimea, E-25-m-autonomous_republic_of_crimea, tp-True-5-5-1
13, portugal, autonomous_republic_of_crimea, E-27-m-autonomous_republic_of_crimea, tp-True-5-5-1
13, portugal, autonomous_republic_of_crimea, E-20-f-autonomous_republic_of_crimea, tp-True-5-5-1
13, portugal, autonomous_republic_of_crimea, E-32-m-autonomous_republic_of_crimea, tp-True-5-5-1
13, portugal, autonomous_republic_of_crimea, E-9-m-autonomous_republic_of_crimea, tp-True-5-5-1
13, portugal, autonomous_republic_of_crimea, E-16-f-autonomous_republic_of_crimea, tp-True-5-5-1
14, belgium, kyiv, E-60-f-kyiv, tp-True-1-1-2
14, belgium, kyiv, E-33-f-kyiv, tp-True-1-1-2
14, belgium, kyiv, E-23-f-kyiv, tp-True-1-1-2
15, poland, sumska, E-22-m-sumska, tp-True-3-1-3
15, poland, sumska, E-37-f-sumska, tp-True-3-1-3
15, poland, sumska, E-59-f-sumska, tp-True-3-1-3
15, poland, sumska, E-41-f-sumska, tp-True-3-1-3
15, slovakia, sumska, E-44-m-sumska, tp-True-2-2-2
15, slovakia, sumska, E-59-f-sumska, tp-True-2-2-2
15, slovakia, sumska, E-50-m-sumska, tp-True-2-2-2
15, slovakia, sumska, E-8-f-sumska, tp-True-2-2-2
17, germany, donetska, E-14-f-donetska, tp-True-5-2-1
17, germany, donetska, E-54-f-donetska, tp-True-5-2-1
17, germany, donetska, E-52-m-donetska, tp-True-5-2-1
17, germany, donetska, E-48-f-donetska, tp-True-2-2-1
17, germany, donetska, E-85-f-donetska, tp-True-2-2-1
17, germany, donetska, E-9-m-donetska, tp-True-2-2-1
17, finland, kyivska, E-8-f-kyivska, tp-True-5-3-0
17, finland, kyivska, E-7-f-kyivska, tp-True-5-3-0
17, finland, kyivska, E-32-f-kyivska, tp-True-5-3-0
18, estonia, ternopilska, E-78-m-ternopilska, tp-True-0-1-4
18, estonia, ternopilska, E-20-m-ternopilska, tp-True-0-1-4
18, estonia, ternopilska, E-63-m-ternopilska, tp-True-0-1-4
18, estonia, ternopilska, E-47-m-ternopilska, tp-True-0-1-4
18, estonia, ternopilska, E-76-f-ternopilska, tp-True-0-1-4
18, italy, poltavska, E-18-f-poltavska, tp-True-0-2-0
18, italy, poltavska, E-3-m-poltavska, tp-True-0-2-0
19, poland, sumska, E-5-m-sumska, tp-True-5-2-0
19, poland, sumska, E-4-m-sumska, tp-True-5-2-0
19, italy, poltavska, E-89-m-poltavska, tp-True-5-2-0
19, italy, poltavska, E-8-m-poltavska, tp-True-5-2-0
19, belgium, kyiv, E-14-m-kyiv, tp-True-5-1-2
19, belgium, kyiv, E-9-f-kyiv, tp-True-5-1-2
19, belgium, kyiv, E-69-f-kyiv, tp-True-5-1-2
21, poland, sumska, E-50-f-sumska, tp-True-5-2-0
21, poland, sumska, E-5-f-sumska, tp-True-5-2-0
22, poland, sumska, E-40-f-sumska, tp-True-3-1-2
22, poland, sumska, E-64-f-sumska, tp-True-3-1-2
22, poland, sumska, E-43-m-sumska, tp-True-3-1-2
22, poland, sumska, E-20-m-sumska, tp-True-5-1-1
22, poland, sumska, E-27-f-sumska, tp-True-5-1-1
23, poland, sumska, E-28-f-sumska, tp-True-2-1-2
23, poland, sumska, E-25-m-sumska, tp-True-2-1-2
23, poland, sumska, E-62-f-sumska, tp-True-2-1-2
24, poland, sumska, E-6-m-sumska, tp-False-3-3-0
24, poland, sumska, E-12-m-sumska, tp-False-3-3-0
24, poland, sumska, E-63-f-sumska, tp-False-3-3-0
24, germany, donetska, E-68-m-donetska, tp-True-5-2-0
24, germany, donetska, E-14-m-donetska, tp-True-5-2-0
25, hungary, kharkivska, E-16-m-kharkivska, tp-True-5-1-3
25, hungary, kharkivska, E-16-m-kharkivska, tp-True-5-1-3
25, hungary, kharkivska, E-14-m-kharkivska, tp-True-5-1-3
25, hungary, kharkivska, E-47-f-kharkivska, tp-True-5-1-3
25, germany, donetska, E-38-m-donetska, tp-True-5-2-0
25, germany, donetska, E-36-f-donetska, tp-True-5-2-0
25, italy, poltavska, E-42-m-poltavska, tp-True-5-3-1
25, italy, poltavska, E-72-f-poltavska, tp-True-5-3-1
25, italy, poltavska, E-21-m-poltavska, tp-True-5-3-1
25, italy, poltavska, E-63-m-poltavska, tp-True-5-3-1
26, republic_of_moldova, odeska, E-23-f-odeska, tp-True-5-2-0
26, republic_of_moldova, odeska, E-61-f-odeska, tp-True-5-2-0
27, germany, donetska, E-48-f-donetska, tp-True-5-2-1
27, germany, donetska, E-38-f-donetska, tp-True-5-2-1
27, germany, donetska, E-72-f-donetska, tp-True-5-2-1
29, germany, donetska, E-50-m-donetska, tp-True-1-3-0
29, germany, donetska, E-0-f-donetska, tp-True-1-3-0
29, germany, donetska, E-1-m-donetska, tp-True-1-3-0
30, czechia, poltavska, E-28-m-poltavska, tp-True-5-2-1
30, czechia, poltavska, E-15-m-poltavska, tp-True-5-2-1
30, czechia, poltavska, E-43-m-poltavska, tp-True-5-2-1
30, slovenia, chernihivska, E-18-f-chernihivska, tp-True-3-1-2
30, slovenia, chernihivska, E-7-m-chernihivska, tp-True-3-1-2
30, slovenia, chernihivska, E-63-m-chernihivska, tp-True-3-1-2
31, poland, sumska, E-71-f-sumska, tp-True-3-2-2
31, poland, sumska, E-11-m-sumska, tp-True-3-2-2
31, poland, sumska, E-12-m-sumska, tp-True-3-2-2
31, poland, sumska, E-46-f-sumska, tp-True-3-2-2
31, czechia, poltavska, E-38-m-poltavska, tp-True-2-1-2
31, czechia, poltavska, E-53-m-poltavska, tp-True-2-1-2
31, czechia, poltavska, E-63-f-poltavska, tp-True-2-1-2
31, spain, chernihivska, E-20-f-chernihivska, tp-True-5-1-4
31, spain, chernihivska, E-1-f-chernihivska, tp-True-5-1-4
31, spain, chernihivska, E-35-f-chernihivska, tp-True-5-1-4
31, spain, chernihivska, E-16-m-chernihivska, tp-True-5-1-4
31, spain, chernihivska, E-2-f-chernihivska, tp-True-5-1-4
34, poland, sumska, E-41-f-sumska, tp-True-5-2-2
34, poland, sumska, E-43-f-sumska, tp-True-5-2-2
34, poland, sumska, E-48-f-sumska, tp-True-5-2-2
34, poland, sumska, E-7-m-sumska, tp-True-5-2-2
34, czechia, poltavska, E-25-m-poltavska, tp-True-5-3-0
34, czechia, poltavska, E-60-f-poltavska, tp-True-5-3-0
34, czechia, poltavska, E-20-m-poltavska, tp-True-5-3-0
36, bulgaria, donetska, E-20-m-donetska, tp-True-5-1-1
36, bulgaria, donetska, E-16-m-donetska, tp-True-5-1-1
37, czechia, poltavska, E-17-f-poltavska, tp-True-3-1-0
37, germany, donetska, E-43-m-donetska, tp-True-3-3-1
37, germany, donetska, E-1-m-donetska, tp-True-3-3-1
37, germany, donetska, E-42-f-donetska, tp-True-3-3-1
37, germany, donetska, E-19-m-donetska, tp-True-3-3-1
39, lithuania, lvivska, E-25-f-lvivska, tp-True-1-1-1
39, lithuania, lvivska, E-57-f-lvivska, tp-True-1-1-1
41, belgium, kyiv, E-72-f-kyiv, tp-True-5-2-1
41, belgium, kyiv, E-11-f-kyiv, tp-True-5-2-1
41, belgium, kyiv, E-60-f-kyiv, tp-True-5-2-1
42, poland, sumska, E-32-f-sumska, tp-True-5-2-1
42, poland, sumska, E-17-f-sumska, tp-True-5-2-1
42, poland, sumska, E-28-f-sumska, tp-True-5-2-1
42, czechia, poltavska, E-23-f-poltavska, tp-True-5-1-0
42, netherlands, poltavska, E-26-f-poltavska, tp-True-5-1-0
43, republic_of_moldova, odeska, E-89-m-odeska, tp-True-1-2-3
43, republic_of_moldova, odeska, E-37-f-odeska, tp-True-1-2-3
43, republic_of_moldova, odeska, E-9-m-odeska, tp-True-1-2-3
43, republic_of_moldova, odeska, E-73-f-odeska, tp-True-1-2-3
43, republic_of_moldova, odeska, E-34-m-odeska, tp-True-1-2-3
43, czechia, poltavska, E-58-m-poltavska, tp-True-3-2-1
43, czechia, poltavska, E-18-f-poltavska, tp-True-3-2-1
43, czechia, poltavska, E-29-f-poltavska, tp-True-3-2-1
