time,source,destination,E/D-age-gender-origin,legal_status-employment-property_in_ukraine-sizeE-sizeD
17, finland, dnipropetrovska, E-18-m-dnipropetrovska, tp-True-5-2-2
17, finland, dnipropetrovska, E-49-f-dnipropetrovska, tp-True-5-2-2
18, poland, kyivska, E-6-f-kyivska, tp-True-5-1-2
18, poland, kyivska, E-12-m-kyivska, tp-True-5-1-2
18, poland, kyivska, E-19-f-kyivska, tp-True-5-1-2
18, poland, kyivska, E-15-m-kyivska, tp-True-5-1-2
18, poland, kyivska, E-43-f-kyivska, tp-True-5-1-2
18, poland, kyivska, E-38-f-kyivska, tp-True-5-1-2
18, poland, kyivska, E-18-f-kyivska, tp-True-5-1-2
18, poland, kyivska, E-57-f-kyivska, tp-True-5-1-2
18, poland, kyivska, E-31-f-kyivska, tp-True-5-1-2
18, spain, volynska, E-20-f-volynska, tp-True-5-1-2
18, spain, volynska, E-38-m-volynska, tp-True-5-1-2
18, spain, volynska, E-14-m-volynska, tp-True-5-1-2
18, ireland, kyiv, E-31-m-kyiv, tp-True-5-2-0
18, ireland, kyiv, E-19-f-kyiv, tp-True-5-2-0
18, belgium, odeska, E-52-f-odeska, tp-True-2-1-2
18, belgium, odeska, E-72-m-odeska, tp-True-2-1-2
18, belgium, odeska, E-24-f-odeska, tp-True-2-1-2
19, germany, kyivska, E-52-f-kyivska, tp-True-5-2-2
19, germany, kyivska, E-23-f-kyivska, tp-True-5-2-2
19, germany, kyivska, E-31-f-kyivska, tp-True-5-2-2
19, germany, kyivska, E-9-m-kyivska, tp-True-5-2-2
20, lithuania, dnipropetrovska, E-40-f-dnipropetrovska, tp-True-0-2-0
20, lithuania, dnipropetrovska, E-19-f-dnipropetrovska, tp-True-0-2-0
20, germany, kyivska, E-60-m-kyivska, tp-True-5-1-2
20, germany, kyivska, E-30-f-kyivska, tp-True-5-1-2
20, germany, kyivska, E-2-f-kyivska, tp-True-5-1-2
21, poland, kyivska, E-0-m-kyivska, tp-True-3-1-2
21, poland, kyivska, E-52-f-kyivska, tp-True-3-1-2
21, poland, kyivska, E-21-m-kyivska, tp-True-3-1-2
21, romania, kyivska, E-61-m-kyivska, tp-True-5-3-2
21, romania, kyivska, E-44-m-kyivska, tp-True-5-3-2
21, romania, kyivska, E-26-f-kyivska, tp-True-5-3-2
21, romania, kyivska, E-9-m-kyivska, tp-True-5-3-2
21, romania, kyivska, E-62-f-kyivska, tp-True-5-3-2
21, czechia, donetska, E-12-f-donetska, tp-True-5-4-2
21, czechia, donetska, E-19-f-donetska, tp-True-5-4-2
21, czechia, donetska, E-31-m-donetska, tp-True-5-4-2
21, czechia, donetska, E-26-m-donetska, tp-True-5-4-2
21, czechia, donetska, E-38-f-donetska, tp-True-5-4-2
21, czechia, donetska, E-67-f-donetska, tp-True-5-4-2
22, italy, autonomous_republic_of_crimea, E-50-f-autonomous_republic_of_crimea, tp-True-5-2-1
22, italy, autonomous_republic_of_crimea, E-74-m-autonomous_republic_of_crimea, tp-True-5-2-1
22, italy, autonomous_republic_of_crimea, E-0-m-autonomous_republic_of_crimea, tp-True-5-2-1
23, germany, kyivska, E-7-m-kyivska, tp-True-5-1-0
23, germany, kyivska, E-18-f-kyivska, tp-True-5-3-1
23, germany, kyivska, E-32-f-kyivska, tp-True-5-3-1
23, germany, kyivska, E-44-m-kyivska, tp-True-5-3-1
23, germany, kyivska, E-2-m-kyivska, tp-True-5-3-1
24, poland, kyivska, E-25-f-kyivska, tp-True-5-1-2
24, poland, kyivska, E-3-f-kyivska, tp-True-5-1-2
24, poland, kyivska, E-53-f-kyivska, tp-True-5-1-2
24, czechia, donetska, E-27-m-donetska, tp-True-2-2-1
24, czechia, donetska, E-39-m-donetska, tp-True-2-2-1
24, czechia, donetska, E-12-f-donetska, tp-True-2-2-1
25, poland, kyivska, E-4-m-kyivska, tp-True-5-3-0
25, poland, kyivska, E-10-m-kyivska, tp-True-5-3-0
25, poland, kyivska, E-8-m-kyivska, tp-True-5-3-0
25, germany, kyivska, E-12-m-kyivska, tp-True-3-4-1
25, germany, kyivska, E-30-f-kyivska, tp-True-3-4-1
25, germany, kyivska, E-43-m-kyivska, tp-True-3-4-1
25, germany, kyivska, E-11-f-kyivska, tp-True-3-4-1
25, germany, kyivska, E-40-f-kyivska, tp-True-3-4-1
25, netherlands, kharkivska, E-42-m-kharkivska, tp-True-5-2-1
25, netherlands, kharkivska, E-4-f-kharkivska, tp-True-5-2-1
25, netherlands, kharkivska, E-58-m-kharkivska, tp-True-5-2-1
26, poland, kyivska, E-21-f-kyivska, tp-True-5-2-2
26, poland, kyivska, E-9-f-kyivska, tp-True-5-2-2
26, poland, kyivska, E-62-f-kyivska, tp-True-5-2-2
26, poland, kyivska, E-7-f-kyivska, tp-True-5-2-2
26, lithuania, dnipropetrovska, E-5-m-dnipropetrovska, tp-True-5-2-2
26, lithuania, dnipropetrovska, E-41-f-dnipropetrovska, tp-True-5-2-2
26, lithuania, dnipropetrovska, E-31-f-dnipropetrovska, tp-True-5-2-2
26, lithuania, dnipropetrovska, E-54-f-dnipropetrovska, tp-True-5-2-2
27, netherlands, kharkivska, E-22-m-kharkivska, tp-True-3-2-2
27, netherlands, kharkivska, E-25-f-kharkivska, tp-True-3-2-2
27, netherlands, kharkivska, E-20-m-kharkivska, tp-True-3-2-2
27, netherlands, kharkivska, E-22-f-kharkivska, tp-True-3-2-2
27, belgium, odeska, E-41-m-odeska, tp-True-5-1-3
27, belgium, odeska, E-46-f-odeska, tp-True-5-1-3
27, belgium, odeska, E-26-f-odeska, tp-True-5-1-3
27, belgium, odeska, E-59-m-odeska, tp-True-5-1-3
28, poland, kyivska, E-37-f-kyivska, tp-True-5-1-2
28, poland, kyivska, E-20-f-kyivska, tp-True-5-1-2
28, poland, kyivska, E-58-f-kyivska, tp-True-5-1-2
28, poland, kyivska, E-24-f-kyivska, tp-True-5-1-2
28, poland, kyivska, E-8-f-kyivska, tp-True-5-1-2
28, poland, kyivska, E-6-f-kyivska, tp-True-5-1-2
28, germany, kyivska, E-66-f-kyivska, tp-True-1-2-1
28, germany, kyivska, E-12-f-kyivska, tp-True-1-2-1
28, germany, kyivska, E-29-f-kyivska, tp-True-1-2-1
30, germany, kyivska, E-53-f-kyivska, tp-True-3-3-2
30, germany, kyivska, E-22-m-kyivska, tp-True-3-3-2
30, germany, kyivska, E-20-f-kyivska, tp-True-3-3-2
30, germany, kyivska, E-18-f-kyivska, tp-True-3-3-2
30, germany, kyivska, E-20-f-kyivska, tp-True-3-3-2
31, germany, kyivska, E-46-m-kyivska, tp-True-3-2-0
31, germany, kyivska, E-36-f-kyivska, tp-True-3-2-0
33, germany, kyivska, E-34-f-kyivska, tp-True-2-3-0
33, germany, kyivska, E-36-m-kyivska, tp-True-2-3-0
33, germany, kyivska, E-24-f-kyivska, tp-True-2-3-0
34, finland, dnipropetrovska, E-60-f-dnipropetrovska, tp-True-5-1-1
34, finland, dnipropetrovska, E-14-m-dnipropetrovska, tp-True-5-1-1
35, poland, kyivska, E-14-f-kyivska, tp-True-5-2-1
35, poland, kyivska, E-61-m-kyivska, tp-True-5-2-1
35, poland, kyivska, E-33-m-kyivska, tp-True-5-2-1
35, poland, kyivska, E-9-m-kyivska, tp-True-5-4-0
35, poland, kyivska, E-46-f-kyivska, tp-True-5-4-0
35, poland, kyivska, E-5-f-kyivska, tp-True-5-4-0
35, poland, kyivska, E-76-m-kyivska, tp-True-5-4-0
35, bulgaria, luhanska, E-77-f-luhanska, tp-True-1-1-2
35, bulgaria, luhanska, E-9-m-luhanska, tp-True-1-1-2
35, bulgaria, luhanska, E-16-f-luhanska, tp-True-1-1-2
35, germany, kyivska, E-39-f-kyivska, tp-True-5-2-3
35, germany, kyivska, E-60-f-kyivska, tp-True-5-2-3
35, germany, kyivska, E-26-m-kyivska, tp-True-5-2-3
35, germany, kyivska, E-35-m-kyivska, tp-True-5-2-3
35, germany, kyivska, E-17-m-kyivska, tp-True-5-2-3
38, republic_of_moldova, dnipropetrovska, E-23-f-dnipropetrovska, tp-True-5-1-0
39, italy, autonomous_republic_of_crimea, E-42-f-autonomous_republic_of_crimea, tp-True-5-1-3
39, italy, autonomous_republic_of_crimea, E-65-m-autonomous_republic_of_crimea, tp-True-5-1-3
39, italy, autonomous_republic_of_crimea, E-10-f-autonomous_republic_of_crimea, tp-True-5-1-3
39, italy, autonomous_republic_of_crimea, E-67-f-autonomous_republic_of_crimea, tp-True-5-1-3
39, portugal, lvivska, E-39-m-lvivska, tp-True-5-1-2
39, portugal, lvivska, E-64-f-lvivska, tp-True-5-1-2
39, portugal, lvivska, E-54-m-lvivska, tp-True-5-1-2
40, poland, kyivska, E-7-m-kyivska, tp-True-2-3-1
40, poland, kyivska, E-8-f-kyivska, tp-True-2-3-1
40, poland, kyivska, E-21-m-kyivska, tp-True-2-3-1
40, poland, kyivska, E-15-f-kyivska, tp-True-2-3-1
